label,Filename
1,S70-AFIB-408.txt
1,S70-AFIB-409.txt
1,S70-AFIB-41.txt
1,S70-AFIB-410.txt
1,S70-AFIB-411.txt
1,S70-AFIB-412.txt
1,S70-AFIB-413.txt
1,S70-AFIB-414.txt
1,S70-AFIB-415.txt
1,S70-AFIB-416.txt
1,S70-AFIB-417.txt
1,S70-AFIB-418.txt
1,S70-AFIB-419.txt
1,S70-AFIB-42.txt
1,S70-AFIB-420.txt
1,S70-AFIB-421.txt
1,S70-AFIB-422.txt
1,S70-AFIB-423.txt
1,S70-AFIB-424.txt
1,S70-AFIB-425.txt
1,S70-AFIB-426.txt
1,S70-AFIB-427.txt
1,S70-AFIB-428.txt
1,S70-AFIB-429.txt
1,S70-AFIB-43.txt
1,S70-AFIB-430.txt
1,S70-AFIB-431.txt
1,S70-AFIB-432.txt
1,S70-AFIB-433.txt
1,S70-AFIB-434.txt
1,S70-AFIB-435.txt
1,S70-AFIB-436.txt
1,S70-AFIB-437.txt
1,S70-AFIB-438.txt
1,S70-AFIB-439.txt
1,S70-AFIB-44.txt
1,S70-AFIB-440.txt
1,S70-AFIB-441.txt
1,S70-AFIB-442.txt
1,S70-AFIB-443.txt
1,S70-AFIB-444.txt
1,S70-AFIB-445.txt
1,S70-AFIB-446.txt
1,S70-AFIB-447.txt
1,S70-AFIB-448.txt
1,S70-AFIB-449.txt
1,S70-AFIB-45.txt
1,S70-AFIB-450.txt
1,S70-AFIB-451.txt
1,S70-AFIB-452.txt
1,S70-AFIB-453.txt
1,S70-AFIB-454.txt
1,S70-AFIB-455.txt
1,S70-AFIB-456.txt
1,S70-AFIB-457.txt
1,S70-AFIB-458.txt
1,S70-AFIB-459.txt
1,S70-AFIB-46.txt
1,S70-AFIB-460.txt
1,S70-AFIB-461.txt
1,S70-AFIB-462.txt
1,S70-AFIB-463.txt
1,S70-AFIB-464.txt
1,S70-AFIB-465.txt
1,S70-AFIB-466.txt
1,S70-AFIB-467.txt
1,S70-AFIB-468.txt
1,S70-AFIB-469.txt
1,S70-AFIB-47.txt
1,S70-AFIB-470.txt
1,S70-AFIB-471.txt
1,S70-AFIB-472.txt
1,S70-AFIB-473.txt
1,S70-AFIB-474.txt
1,S70-AFIB-475.txt
1,S70-AFIB-476.txt
1,S70-AFIB-477.txt
1,S70-AFIB-478.txt
1,S70-AFIB-479.txt
1,S70-AFIB-48.txt
1,S70-AFIB-480.txt
1,S70-AFIB-481.txt
1,S70-AFIB-482.txt
1,S70-AFIB-483.txt
1,S70-AFIB-484.txt
1,S70-AFIB-485.txt
1,S70-AFIB-486.txt
1,S70-AFIB-487.txt
1,S70-AFIB-488.txt
1,S70-AFIB-489.txt
1,S70-AFIB-49.txt
1,S70-AFIB-490.txt
1,S70-AFIB-491.txt
1,S70-AFIB-492.txt
1,S70-AFIB-493.txt
1,S70-AFIB-494.txt
1,S70-AFIB-495.txt
1,S70-AFIB-496.txt
1,S70-AFIB-497.txt
1,S70-AFIB-498.txt
1,S70-AFIB-499.txt
1,S70-AFIB-5.txt
1,S70-AFIB-50.txt
1,S70-AFIB-51.txt
1,S70-AFIB-52.txt
1,S70-AFIB-53.txt
1,S70-AFIB-54.txt
1,S70-AFIB-55.txt
1,S70-AFIB-56.txt
1,S70-AFIB-57.txt
1,S70-AFIB-58.txt
1,S70-AFIB-59.txt
1,S70-AFIB-6.txt
1,S70-AFIB-60.txt
1,S70-AFIB-61.txt
1,S70-AFIB-62.txt
1,S70-AFIB-63.txt
1,S70-AFIB-64.txt
1,S70-AFIB-65.txt
1,S70-AFIB-66.txt
1,S70-AFIB-67.txt
1,S70-AFIB-68.txt
1,S70-AFIB-69.txt
1,S70-AFIB-7.txt
1,S70-AFIB-70.txt
1,S70-AFIB-71.txt
1,S70-AFIB-72.txt
1,S70-AFIB-73.txt
1,S70-AFIB-74.txt
1,S70-AFIB-75.txt
1,S70-AFIB-76.txt
1,S70-AFIB-77.txt
1,S70-AFIB-78.txt
1,S70-AFIB-79.txt
1,S70-AFIB-8.txt
1,S70-AFIB-80.txt
1,S70-AFIB-81.txt
1,S70-AFIB-82.txt
1,S70-AFIB-83.txt
1,S70-AFIB-84.txt
1,S70-AFIB-85.txt
1,S70-AFIB-86.txt
1,S70-AFIB-87.txt
1,S70-AFIB-88.txt
1,S70-AFIB-89.txt
1,S70-AFIB-9.txt
1,S70-AFIB-90.txt
1,S70-AFIB-91.txt
1,S70-AFIB-92.txt
1,S70-AFIB-93.txt
1,S70-AFIB-94.txt
1,S70-AFIB-95.txt
1,S70-AFIB-96.txt
1,S70-AFIB-97.txt
1,S70-AFIB-98.txt
1,S70-AFIB-99.txt
0,S70-N-0.txt
0,S70-N-1.txt
0,S70-N-10.txt
0,S70-N-100.txt
0,S70-N-101.txt
0,S70-N-102.txt
0,S70-N-103.txt
0,S70-N-104.txt
0,S70-N-105.txt
0,S70-N-106.txt
0,S70-N-107.txt
0,S70-N-108.txt
0,S70-N-109.txt
0,S70-N-11.txt
0,S70-N-110.txt
0,S70-N-111.txt
0,S70-N-112.txt
0,S70-N-113.txt
0,S70-N-114.txt
0,S70-N-115.txt
0,S70-N-116.txt
0,S70-N-117.txt
0,S70-N-118.txt
0,S70-N-119.txt
0,S70-N-12.txt
0,S70-N-120.txt
0,S70-N-121.txt
0,S70-N-122.txt
0,S70-N-123.txt
0,S70-N-124.txt
0,S70-N-125.txt
0,S70-N-126.txt
0,S70-N-127.txt
0,S70-N-128.txt
0,S70-N-129.txt
0,S70-N-13.txt
0,S70-N-130.txt
0,S70-N-131.txt
0,S70-N-132.txt
0,S70-N-133.txt
0,S70-N-134.txt
0,S70-N-135.txt
0,S70-N-136.txt
0,S70-N-137.txt
0,S70-N-138.txt
0,S70-N-139.txt
0,S70-N-14.txt
0,S70-N-140.txt
0,S70-N-141.txt
0,S70-N-142.txt
0,S70-N-143.txt
0,S70-N-144.txt
0,S70-N-145.txt
0,S70-N-146.txt
0,S70-N-147.txt
0,S70-N-148.txt
0,S70-N-149.txt
0,S70-N-15.txt
0,S70-N-150.txt
0,S70-N-151.txt
0,S70-N-152.txt
0,S70-N-153.txt
0,S70-N-154.txt
0,S70-N-155.txt
0,S70-N-156.txt
0,S70-N-157.txt
0,S70-N-158.txt
0,S70-N-159.txt
0,S70-N-16.txt
0,S70-N-160.txt
0,S70-N-161.txt
0,S70-N-162.txt
0,S70-N-163.txt
0,S70-N-164.txt
0,S70-N-165.txt
0,S70-N-166.txt
0,S70-N-167.txt
0,S70-N-168.txt
0,S70-N-169.txt
0,S70-N-17.txt
0,S70-N-170.txt
0,S70-N-171.txt
0,S70-N-172.txt
0,S70-N-173.txt
0,S70-N-174.txt
0,S70-N-175.txt
0,S70-N-176.txt
0,S70-N-177.txt
0,S70-N-178.txt
0,S70-N-179.txt
0,S70-N-18.txt
0,S70-N-180.txt
0,S70-N-181.txt
0,S70-N-182.txt
0,S70-N-183.txt
0,S70-N-184.txt
0,S70-N-185.txt
0,S70-N-186.txt
0,S70-N-187.txt
0,S70-N-188.txt
0,S70-N-189.txt
0,S70-N-19.txt
0,S70-N-190.txt
0,S70-N-191.txt
0,S70-N-192.txt
0,S70-N-193.txt
0,S70-N-194.txt
0,S70-N-195.txt
0,S70-N-196.txt
0,S70-N-197.txt
0,S70-N-198.txt
0,S70-N-199.txt
0,S70-N-2.txt
0,S70-N-20.txt
0,S70-N-200.txt
0,S70-N-201.txt
0,S70-N-202.txt
0,S70-N-203.txt
0,S70-N-204.txt
0,S70-N-205.txt
0,S70-N-206.txt
0,S70-N-207.txt
0,S70-N-208.txt
0,S70-N-209.txt
0,S70-N-21.txt
0,S70-N-210.txt
0,S70-N-211.txt
0,S70-N-212.txt
0,S70-N-213.txt
0,S70-N-214.txt
0,S70-N-215.txt
0,S70-N-216.txt
0,S70-N-217.txt
0,S70-N-218.txt
0,S70-N-219.txt
0,S70-N-22.txt
0,S70-N-220.txt
0,S70-N-221.txt
0,S70-N-222.txt
0,S70-N-223.txt
0,S70-N-224.txt
0,S70-N-225.txt
0,S70-N-226.txt
0,S70-N-227.txt
0,S70-N-228.txt
0,S70-N-229.txt
0,S70-N-23.txt
0,S70-N-230.txt
0,S70-N-231.txt
0,S70-N-232.txt
0,S70-N-233.txt
0,S70-N-234.txt
0,S70-N-235.txt
0,S70-N-236.txt
0,S70-N-237.txt
0,S70-N-238.txt
0,S70-N-239.txt
0,S70-N-24.txt
0,S70-N-240.txt
0,S70-N-241.txt
0,S70-N-242.txt
0,S70-N-243.txt
0,S70-N-244.txt
0,S70-N-245.txt
0,S70-N-246.txt
0,S70-N-247.txt
0,S70-N-248.txt
0,S70-N-249.txt
0,S70-N-25.txt
0,S70-N-250.txt
0,S70-N-251.txt
0,S70-N-252.txt
0,S70-N-253.txt
0,S70-N-254.txt
0,S70-N-255.txt
0,S70-N-256.txt
0,S70-N-257.txt
0,S70-N-258.txt
0,S70-N-259.txt
0,S70-N-26.txt
0,S70-N-260.txt
0,S70-N-261.txt
0,S70-N-262.txt
0,S70-N-263.txt
0,S70-N-264.txt
0,S70-N-265.txt
0,S70-N-266.txt
0,S70-N-267.txt
0,S70-N-268.txt
0,S70-N-269.txt
0,S70-N-27.txt
0,S70-N-270.txt
0,S70-N-271.txt
0,S70-N-272.txt
0,S70-N-273.txt
0,S70-N-274.txt
0,S70-N-275.txt
0,S70-N-276.txt
0,S70-N-277.txt
0,S70-N-278.txt
0,S70-N-279.txt
0,S70-N-28.txt
0,S70-N-280.txt
0,S70-N-281.txt
0,S70-N-282.txt
0,S70-N-283.txt
0,S70-N-284.txt
0,S70-N-285.txt
0,S70-N-286.txt
0,S70-N-287.txt
0,S70-N-288.txt
0,S70-N-289.txt
0,S70-N-29.txt
0,S70-N-290.txt
0,S70-N-291.txt
0,S70-N-292.txt
0,S70-N-293.txt
0,S70-N-294.txt
0,S70-N-295.txt
0,S70-N-296.txt
0,S70-N-297.txt
0,S70-N-298.txt
0,S70-N-299.txt
0,S70-N-3.txt
0,S70-N-30.txt
0,S70-N-300.txt
0,S70-N-301.txt
0,S70-N-302.txt
0,S70-N-303.txt
0,S70-N-304.txt
0,S70-N-305.txt
0,S70-N-306.txt
0,S70-N-307.txt
0,S70-N-308.txt
0,S70-N-309.txt
0,S70-N-31.txt
0,S70-N-310.txt
0,S70-N-311.txt
0,S70-N-312.txt
0,S70-N-313.txt
0,S70-N-314.txt
0,S70-N-315.txt
0,S70-N-316.txt
0,S70-N-317.txt
0,S70-N-318.txt
0,S70-N-319.txt
0,S70-N-32.txt
0,S70-N-320.txt
0,S70-N-321.txt
0,S70-N-322.txt
0,S70-N-323.txt
0,S70-N-324.txt
0,S70-N-325.txt
0,S70-N-326.txt
0,S70-N-327.txt
0,S70-N-328.txt
0,S70-N-329.txt
0,S70-N-33.txt
0,S70-N-330.txt
0,S70-N-331.txt
0,S70-N-332.txt
0,S70-N-333.txt
0,S70-N-334.txt
0,S70-N-335.txt
0,S70-N-336.txt
0,S70-N-337.txt
0,S70-N-338.txt
0,S70-N-339.txt
0,S70-N-34.txt
0,S70-N-340.txt
0,S70-N-341.txt
0,S70-N-342.txt
0,S70-N-343.txt
0,S70-N-344.txt
0,S70-N-345.txt
0,S70-N-346.txt
0,S70-N-347.txt
0,S70-N-348.txt
0,S70-N-349.txt
0,S70-N-35.txt
0,S70-N-350.txt
0,S70-N-351.txt
0,S70-N-352.txt
0,S70-N-353.txt
0,S70-N-354.txt
0,S70-N-355.txt
0,S70-N-356.txt
0,S70-N-357.txt
0,S70-N-358.txt
0,S70-N-359.txt
0,S70-N-36.txt
0,S70-N-360.txt
0,S70-N-361.txt
0,S70-N-362.txt
0,S70-N-363.txt
0,S70-N-364.txt
0,S70-N-365.txt
0,S70-N-366.txt
0,S70-N-367.txt
0,S70-N-368.txt
0,S70-N-369.txt
0,S70-N-37.txt
0,S70-N-370.txt
0,S70-N-371.txt
0,S70-N-372.txt
0,S70-N-373.txt
0,S70-N-374.txt
0,S70-N-375.txt
0,S70-N-376.txt
0,S70-N-377.txt
0,S70-N-378.txt
0,S70-N-379.txt
0,S70-N-38.txt
0,S70-N-380.txt
0,S70-N-381.txt
0,S70-N-382.txt
0,S70-N-383.txt
0,S70-N-384.txt
0,S70-N-385.txt
0,S70-N-386.txt
0,S70-N-387.txt
0,S70-N-388.txt
0,S70-N-389.txt
0,S70-N-39.txt
0,S70-N-390.txt
0,S70-N-391.txt
0,S70-N-392.txt
0,S70-N-393.txt
0,S70-N-394.txt
0,S70-N-395.txt
0,S70-N-396.txt
0,S70-N-397.txt
0,S70-N-398.txt
0,S70-N-399.txt
0,S70-N-4.txt
0,S70-N-40.txt
0,S70-N-400.txt
0,S70-N-401.txt
0,S70-N-402.txt
0,S70-N-403.txt
0,S70-N-404.txt
0,S70-N-405.txt
0,S70-N-406.txt
0,S70-N-407.txt
0,S70-N-408.txt
0,S70-N-409.txt
0,S70-N-41.txt
0,S70-N-410.txt
0,S70-N-411.txt
0,S70-N-412.txt
0,S70-N-413.txt
0,S70-N-414.txt
0,S70-N-415.txt
0,S70-N-416.txt
0,S70-N-417.txt
0,S70-N-418.txt
0,S70-N-419.txt
0,S70-N-42.txt
0,S70-N-420.txt
0,S70-N-421.txt
0,S70-N-422.txt
0,S70-N-423.txt
0,S70-N-424.txt
0,S70-N-425.txt
0,S70-N-426.txt
0,S70-N-427.txt
0,S70-N-428.txt
0,S70-N-429.txt
0,S70-N-43.txt
0,S70-N-430.txt
0,S70-N-431.txt
0,S70-N-432.txt
0,S70-N-433.txt
0,S70-N-434.txt
0,S70-N-435.txt
0,S70-N-436.txt
0,S70-N-437.txt
0,S70-N-438.txt
0,S70-N-439.txt
0,S70-N-44.txt
0,S70-N-440.txt
0,S70-N-441.txt
0,S70-N-442.txt
0,S70-N-443.txt
0,S70-N-444.txt
0,S70-N-445.txt
0,S70-N-446.txt
0,S70-N-447.txt
0,S70-N-448.txt
0,S70-N-449.txt
0,S70-N-45.txt
0,S70-N-450.txt
0,S70-N-451.txt
0,S70-N-452.txt
0,S70-N-453.txt
0,S70-N-454.txt
0,S70-N-455.txt
0,S70-N-456.txt
0,S70-N-457.txt
0,S70-N-458.txt
0,S70-N-459.txt
0,S70-N-46.txt
0,S70-N-460.txt
0,S70-N-461.txt
0,S70-N-462.txt
0,S70-N-463.txt
0,S70-N-464.txt
0,S70-N-465.txt
0,S70-N-466.txt
0,S70-N-467.txt
0,S70-N-468.txt
0,S70-N-469.txt
0,S70-N-47.txt
0,S70-N-470.txt
0,S70-N-471.txt
0,S70-N-472.txt
0,S70-N-473.txt
0,S70-N-474.txt
0,S70-N-475.txt
0,S70-N-476.txt
0,S70-N-477.txt
0,S70-N-478.txt
0,S70-N-479.txt
0,S70-N-48.txt
0,S70-N-480.txt
0,S70-N-481.txt
0,S70-N-482.txt
0,S70-N-483.txt
0,S70-N-484.txt
0,S70-N-485.txt
0,S70-N-486.txt
0,S70-N-487.txt
0,S70-N-488.txt
0,S70-N-489.txt
0,S70-N-49.txt
0,S70-N-490.txt
0,S70-N-491.txt
0,S70-N-492.txt
0,S70-N-493.txt
0,S70-N-494.txt
0,S70-N-495.txt
0,S70-N-496.txt
0,S70-N-497.txt
0,S70-N-498.txt
0,S70-N-499.txt
0,S70-N-5.txt
0,S70-N-50.txt
0,S70-N-500.txt
0,S70-N-501.txt
0,S70-N-502.txt
0,S70-N-503.txt
0,S70-N-504.txt
0,S70-N-505.txt
0,S70-N-506.txt
0,S70-N-507.txt
0,S70-N-508.txt
0,S70-N-509.txt
0,S70-N-51.txt
0,S70-N-510.txt
0,S70-N-511.txt
0,S70-N-512.txt
0,S70-N-513.txt
0,S70-N-514.txt
0,S70-N-515.txt
0,S70-N-516.txt
0,S70-N-517.txt
0,S70-N-518.txt
0,S70-N-519.txt
0,S70-N-52.txt
0,S70-N-520.txt
0,S70-N-521.txt
0,S70-N-522.txt
0,S70-N-523.txt
0,S70-N-524.txt
0,S70-N-525.txt
0,S70-N-526.txt
0,S70-N-527.txt
0,S70-N-528.txt
0,S70-N-529.txt
0,S70-N-53.txt
0,S70-N-530.txt
0,S70-N-531.txt
0,S70-N-532.txt
0,S70-N-533.txt
0,S70-N-534.txt
0,S70-N-535.txt
0,S70-N-536.txt
0,S70-N-537.txt
0,S70-N-538.txt
0,S70-N-539.txt
0,S70-N-54.txt
0,S70-N-540.txt
0,S70-N-541.txt
0,S70-N-542.txt
0,S70-N-543.txt
0,S70-N-544.txt
0,S70-N-545.txt
0,S70-N-546.txt
0,S70-N-547.txt
0,S70-N-548.txt
0,S70-N-549.txt
0,S70-N-55.txt
0,S70-N-550.txt
0,S70-N-551.txt
0,S70-N-552.txt
0,S70-N-553.txt
0,S70-N-554.txt
0,S70-N-555.txt
0,S70-N-556.txt
0,S70-N-557.txt
0,S70-N-558.txt
0,S70-N-559.txt
0,S70-N-56.txt
0,S70-N-560.txt
0,S70-N-561.txt
0,S70-N-562.txt
0,S70-N-563.txt
0,S70-N-564.txt
0,S70-N-565.txt
0,S70-N-566.txt
0,S70-N-567.txt
0,S70-N-568.txt
0,S70-N-569.txt
0,S70-N-57.txt
0,S70-N-570.txt
0,S70-N-571.txt
0,S70-N-572.txt
0,S70-N-573.txt
0,S70-N-574.txt
0,S70-N-575.txt
0,S70-N-576.txt
0,S70-N-577.txt
0,S70-N-578.txt
0,S70-N-579.txt
0,S70-N-58.txt
0,S70-N-580.txt
0,S70-N-581.txt
0,S70-N-582.txt
0,S70-N-583.txt
0,S70-N-584.txt
0,S70-N-585.txt
0,S70-N-586.txt
0,S70-N-587.txt
0,S70-N-588.txt
0,S70-N-589.txt
0,S70-N-59.txt
0,S70-N-590.txt
0,S70-N-591.txt
0,S70-N-592.txt
0,S70-N-593.txt
0,S70-N-594.txt
0,S70-N-595.txt
0,S70-N-596.txt
0,S70-N-597.txt
0,S70-N-598.txt
0,S70-N-599.txt
0,S70-N-6.txt
0,S70-N-60.txt
0,S70-N-600.txt
0,S70-N-601.txt
0,S70-N-602.txt
0,S70-N-603.txt
0,S70-N-604.txt
0,S70-N-605.txt
0,S70-N-606.txt
0,S70-N-607.txt
0,S70-N-608.txt
0,S70-N-609.txt
0,S70-N-61.txt
0,S70-N-610.txt
0,S70-N-611.txt
0,S70-N-612.txt
0,S70-N-613.txt
0,S70-N-614.txt
0,S70-N-615.txt
0,S70-N-616.txt
0,S70-N-617.txt
0,S70-N-618.txt
0,S70-N-619.txt
0,S70-N-62.txt
0,S70-N-620.txt
0,S70-N-621.txt
0,S70-N-622.txt
0,S70-N-623.txt
0,S70-N-624.txt
0,S70-N-625.txt
0,S70-N-626.txt
0,S70-N-627.txt
0,S70-N-628.txt
0,S70-N-629.txt
0,S70-N-63.txt
0,S70-N-630.txt
0,S70-N-631.txt
0,S70-N-632.txt
0,S70-N-633.txt
0,S70-N-634.txt
0,S70-N-635.txt
0,S70-N-636.txt
0,S70-N-637.txt
0,S70-N-638.txt
0,S70-N-639.txt
0,S70-N-64.txt
0,S70-N-640.txt
0,S70-N-641.txt
0,S70-N-642.txt
0,S70-N-643.txt
0,S70-N-644.txt
0,S70-N-645.txt
0,S70-N-646.txt
0,S70-N-647.txt
0,S70-N-648.txt
0,S70-N-649.txt
0,S70-N-65.txt
0,S70-N-650.txt
0,S70-N-651.txt
0,S70-N-652.txt
0,S70-N-653.txt
0,S70-N-654.txt
0,S70-N-655.txt
0,S70-N-656.txt
0,S70-N-657.txt
0,S70-N-658.txt
0,S70-N-659.txt
0,S70-N-66.txt
0,S70-N-660.txt
0,S70-N-661.txt
0,S70-N-662.txt
0,S70-N-663.txt
0,S70-N-664.txt
0,S70-N-665.txt
0,S70-N-666.txt
0,S70-N-667.txt
0,S70-N-668.txt
0,S70-N-669.txt
0,S70-N-67.txt
0,S70-N-670.txt
0,S70-N-671.txt
0,S70-N-672.txt
0,S70-N-673.txt
0,S70-N-674.txt
0,S70-N-675.txt
0,S70-N-676.txt
0,S70-N-677.txt
0,S70-N-678.txt
0,S70-N-679.txt
0,S70-N-68.txt
0,S70-N-680.txt
0,S70-N-681.txt
0,S70-N-682.txt
0,S70-N-683.txt
0,S70-N-684.txt
0,S70-N-685.txt
0,S70-N-686.txt
0,S70-N-687.txt
0,S70-N-688.txt
0,S70-N-689.txt
0,S70-N-69.txt
0,S70-N-690.txt
0,S70-N-691.txt
0,S70-N-692.txt
0,S70-N-693.txt
0,S70-N-694.txt
0,S70-N-695.txt
0,S70-N-696.txt
0,S70-N-697.txt
0,S70-N-698.txt
0,S70-N-699.txt
0,S70-N-7.txt
0,S70-N-70.txt
0,S70-N-700.txt
0,S70-N-701.txt
0,S70-N-702.txt
0,S70-N-703.txt
0,S70-N-704.txt
0,S70-N-705.txt
0,S70-N-706.txt
0,S70-N-707.txt
0,S70-N-708.txt
0,S70-N-709.txt
0,S70-N-71.txt
0,S70-N-710.txt
0,S70-N-711.txt
0,S70-N-712.txt
0,S70-N-713.txt
0,S70-N-714.txt
0,S70-N-715.txt
0,S70-N-716.txt
0,S70-N-717.txt
0,S70-N-718.txt
0,S70-N-719.txt
0,S70-N-72.txt
0,S70-N-720.txt
0,S70-N-721.txt
0,S70-N-722.txt
0,S70-N-723.txt
0,S70-N-724.txt
0,S70-N-725.txt
0,S70-N-726.txt
0,S70-N-727.txt
0,S70-N-728.txt
0,S70-N-729.txt
0,S70-N-73.txt
0,S70-N-730.txt
0,S70-N-731.txt
0,S70-N-732.txt
0,S70-N-733.txt
0,S70-N-734.txt
0,S70-N-735.txt
0,S70-N-736.txt
0,S70-N-737.txt
0,S70-N-738.txt
0,S70-N-739.txt
0,S70-N-74.txt
0,S70-N-740.txt
0,S70-N-741.txt
0,S70-N-742.txt
0,S70-N-743.txt
0,S70-N-744.txt
0,S70-N-745.txt
0,S70-N-746.txt
0,S70-N-747.txt
0,S70-N-748.txt
0,S70-N-749.txt
0,S70-N-75.txt
0,S70-N-750.txt
0,S70-N-751.txt
0,S70-N-752.txt
0,S70-N-753.txt
0,S70-N-754.txt
0,S70-N-755.txt
0,S70-N-756.txt
0,S70-N-757.txt
0,S70-N-758.txt
0,S70-N-759.txt
0,S70-N-76.txt
0,S70-N-760.txt
0,S70-N-761.txt
0,S70-N-762.txt
0,S70-N-763.txt
0,S70-N-764.txt
0,S70-N-765.txt
0,S70-N-766.txt
0,S70-N-767.txt
0,S70-N-768.txt
0,S70-N-769.txt
0,S70-N-77.txt
0,S70-N-770.txt
0,S70-N-771.txt
0,S70-N-772.txt
0,S70-N-773.txt
0,S70-N-774.txt
0,S70-N-775.txt
0,S70-N-776.txt
0,S70-N-777.txt
0,S70-N-778.txt
0,S70-N-779.txt
0,S70-N-78.txt
0,S70-N-780.txt
0,S70-N-781.txt
0,S70-N-782.txt
0,S70-N-783.txt
0,S70-N-784.txt
0,S70-N-785.txt
0,S70-N-786.txt
0,S70-N-787.txt
0,S70-N-788.txt
0,S70-N-789.txt
0,S70-N-79.txt
0,S70-N-790.txt
0,S70-N-791.txt
0,S70-N-792.txt
0,S70-N-793.txt
0,S70-N-794.txt
0,S70-N-795.txt
0,S70-N-796.txt
0,S70-N-797.txt
0,S70-N-798.txt
0,S70-N-799.txt
0,S70-N-8.txt
0,S70-N-80.txt
0,S70-N-81.txt
0,S70-N-82.txt
0,S70-N-83.txt
0,S70-N-84.txt
0,S70-N-85.txt
0,S70-N-86.txt
0,S70-N-87.txt
0,S70-N-88.txt
0,S70-N-89.txt
0,S70-N-9.txt
0,S70-N-90.txt
0,S70-N-91.txt
0,S70-N-92.txt
0,S70-N-93.txt
0,S70-N-94.txt
0,S70-N-95.txt
0,S70-N-96.txt
0,S70-N-97.txt
0,S70-N-98.txt
0,S70-N-99.txt
1,S72-AFIB-0.txt
1,S72-AFIB-1.txt
1,S72-AFIB-10.txt
1,S72-AFIB-100.txt
1,S72-AFIB-101.txt
1,S72-AFIB-102.txt
1,S72-AFIB-103.txt
1,S72-AFIB-104.txt
1,S72-AFIB-105.txt
1,S72-AFIB-106.txt
1,S72-AFIB-107.txt
1,S72-AFIB-108.txt
1,S72-AFIB-109.txt
1,S72-AFIB-11.txt
1,S72-AFIB-110.txt
1,S72-AFIB-111.txt
1,S72-AFIB-112.txt
1,S72-AFIB-113.txt
1,S72-AFIB-114.txt
1,S72-AFIB-115.txt
1,S72-AFIB-116.txt
1,S72-AFIB-117.txt
1,S72-AFIB-118.txt
1,S72-AFIB-119.txt
1,S72-AFIB-12.txt
1,S72-AFIB-120.txt
1,S72-AFIB-121.txt
1,S72-AFIB-122.txt
1,S72-AFIB-123.txt
1,S72-AFIB-124.txt
1,S72-AFIB-125.txt
1,S72-AFIB-126.txt
1,S72-AFIB-127.txt
1,S72-AFIB-128.txt
1,S72-AFIB-129.txt
1,S72-AFIB-13.txt
1,S72-AFIB-130.txt
1,S72-AFIB-131.txt
1,S72-AFIB-132.txt
1,S72-AFIB-133.txt
1,S72-AFIB-134.txt
1,S72-AFIB-135.txt
1,S72-AFIB-136.txt
1,S72-AFIB-137.txt
1,S72-AFIB-138.txt
1,S72-AFIB-139.txt
1,S72-AFIB-14.txt
1,S72-AFIB-140.txt
1,S72-AFIB-141.txt
1,S72-AFIB-142.txt
1,S72-AFIB-143.txt
1,S72-AFIB-144.txt
1,S72-AFIB-145.txt
1,S72-AFIB-146.txt
1,S72-AFIB-147.txt
1,S72-AFIB-148.txt
1,S72-AFIB-149.txt
1,S72-AFIB-15.txt
1,S72-AFIB-150.txt
1,S72-AFIB-151.txt
1,S72-AFIB-152.txt
1,S72-AFIB-153.txt
1,S72-AFIB-154.txt
1,S72-AFIB-155.txt
1,S72-AFIB-156.txt
1,S72-AFIB-157.txt
1,S72-AFIB-158.txt
1,S72-AFIB-159.txt
1,S72-AFIB-16.txt
1,S72-AFIB-160.txt
1,S72-AFIB-161.txt
1,S72-AFIB-162.txt
1,S72-AFIB-163.txt
1,S72-AFIB-164.txt
1,S72-AFIB-165.txt
1,S72-AFIB-166.txt
1,S72-AFIB-167.txt
1,S72-AFIB-168.txt
1,S72-AFIB-169.txt
1,S72-AFIB-17.txt
1,S72-AFIB-170.txt
1,S72-AFIB-171.txt
1,S72-AFIB-172.txt
1,S72-AFIB-173.txt
1,S72-AFIB-174.txt
1,S72-AFIB-175.txt
1,S72-AFIB-176.txt
1,S72-AFIB-177.txt
1,S72-AFIB-178.txt
1,S72-AFIB-179.txt
1,S72-AFIB-18.txt
1,S72-AFIB-19.txt
1,S72-AFIB-2.txt
1,S72-AFIB-20.txt
1,S72-AFIB-21.txt
1,S72-AFIB-22.txt
1,S72-AFIB-23.txt
1,S72-AFIB-24.txt
1,S72-AFIB-25.txt
1,S72-AFIB-26.txt
1,S72-AFIB-27.txt
1,S72-AFIB-28.txt
1,S72-AFIB-29.txt
1,S72-AFIB-3.txt
1,S72-AFIB-30.txt
1,S72-AFIB-31.txt
1,S72-AFIB-32.txt
1,S72-AFIB-33.txt
1,S72-AFIB-34.txt
1,S72-AFIB-35.txt
1,S72-AFIB-36.txt
1,S72-AFIB-37.txt
1,S72-AFIB-38.txt
1,S72-AFIB-39.txt
1,S72-AFIB-4.txt
1,S72-AFIB-40.txt
1,S72-AFIB-41.txt
1,S72-AFIB-42.txt
1,S72-AFIB-43.txt
1,S72-AFIB-44.txt
1,S72-AFIB-45.txt
1,S72-AFIB-46.txt
1,S72-AFIB-47.txt
1,S72-AFIB-48.txt
1,S72-AFIB-49.txt
1,S72-AFIB-5.txt
1,S72-AFIB-50.txt
1,S72-AFIB-51.txt
1,S72-AFIB-52.txt
1,S72-AFIB-53.txt
1,S72-AFIB-54.txt
1,S72-AFIB-55.txt
1,S72-AFIB-56.txt
1,S72-AFIB-57.txt
1,S72-AFIB-58.txt
1,S72-AFIB-59.txt
